Date,Open,High,Low,Close,Adj Close,Volume
2016-09-14,15.916036,16.005507,15.737091,15.990000,15.896152,40100
2016-09-15,15.846445,16.075096,15.786798,16.059999,15.965740,47000
2016-09-16,15.906094,16.194393,15.578030,16.250000,16.154625,93700
2016-09-19,16.154625,16.234158,15.995565,16.250000,16.154625,18700
2016-09-20,16.164568,16.432983,15.935918,16.320000,16.224215,12800
2016-09-21,16.254040,16.989697,16.254040,17.040001,16.939989,22100
2016-09-22,17.049343,17.268053,16.800810,17.340000,17.238230,11800
2016-09-23,17.009579,17.029461,16.303745,16.500000,16.403158,33800
2016-09-26,16.323629,16.641750,16.323629,16.549999,16.452866,14600
2016-09-27,16.423040,16.423040,16.015450,16.469999,16.373337,14000
2016-09-28,16.532394,17.735294,16.472746,17.750000,17.645821,26300
2016-09-29,17.596119,17.983826,17.248171,17.490000,17.387348,17900
2016-09-30,17.456936,17.804882,17.198462,17.530001,17.427114,34500
2016-10-03,17.446995,17.566292,17.029461,17.570000,17.466877,6900
2016-10-04,17.218348,17.317759,17.108990,17.350000,17.248171,8400
2016-10-05,17.357523,17.536467,17.327702,17.490000,17.387348,7300
2016-10-06,17.407232,17.556349,17.387348,17.580000,17.476820,14700
2016-10-07,17.417173,17.705469,17.397291,17.520000,17.417173,15800
2016-10-10,17.417173,17.993769,17.417173,17.950001,17.844648,13900
2016-10-11,17.844648,17.844648,17.347586,17.500000,17.397291,8900
2016-10-12,17.148758,17.695528,17.148758,17.799999,17.695528,9300
2016-10-13,17.546410,17.546410,17.297876,17.450001,17.347586,22300
2016-10-14,17.397291,17.446995,17.248171,17.549999,17.446995,14400
2016-10-17,17.248171,17.446995,17.198462,17.350000,17.248171,11900
2016-10-18,17.397291,17.496704,16.999636,17.600000,17.496704,14500
2016-10-19,17.596119,17.993769,17.446995,17.900000,17.794941,15600
2016-10-20,17.894354,18.093182,17.526525,18.150000,18.043474,16300
2016-10-21,17.695528,17.993769,17.645821,17.799999,17.695528,13200
2016-10-24,17.695528,17.844648,17.198462,17.900000,17.794941,14800
2016-10-25,17.794941,17.993769,17.248171,18.049999,17.944061,19700
2016-10-26,17.695528,17.973885,17.248171,18.049999,17.944061,24500
2016-10-27,17.993769,17.993769,17.695528,18.049999,17.944061,13900
2016-10-28,17.944061,17.993769,17.745235,18.049999,17.944061,10200
2016-10-31,17.894354,17.993769,17.645821,18.000000,17.894354,39800
2016-11-01,18.043474,18.043474,17.675648,18.000000,17.894354,27600
2016-11-02,17.745235,17.944061,17.397291,17.750000,17.645821,36700
2016-11-03,17.645821,18.043474,17.596119,18.000000,17.894354,16900
2016-11-04,17.844648,18.142887,17.248171,17.450001,17.347586,24500
2016-11-07,17.596119,18.043474,17.397291,18.150000,18.043474,23700
2016-11-08,17.844648,18.043474,17.596119,18.100000,17.993769,11100
2016-11-09,17.794941,19.584377,17.794941,19.700001,19.584377,38800
2016-11-10,19.385550,21.125280,19.137018,21.200001,21.075573,56700
2016-11-11,20.727629,22.318237,20.280268,21.350000,21.224693,91800
2016-11-14,21.224693,21.920582,20.827042,21.950001,21.821175,97200
2016-11-15,21.970291,23.461489,21.950409,23.049999,22.914715,46600
2016-11-16,23.014128,23.014128,21.224693,21.700001,21.572639,54400
2016-11-17,21.920582,21.920582,21.572639,21.799999,21.672050,28400
2016-11-18,21.870880,22.268530,21.622347,22.200001,22.069706,34800
2016-11-21,22.408318,23.404245,22.258930,23.500000,23.404245,83300
2016-11-22,23.205059,24.599356,22.707096,24.700001,24.599356,33100
2016-11-23,24.300577,24.599356,23.802614,24.549999,24.449965,28400
2016-11-25,24.400169,24.400169,23.752817,24.500000,24.400169,5500
2016-11-28,24.400169,24.549559,23.852411,24.100000,24.001801,22300
2016-11-29,23.703022,24.101393,22.906282,24.000000,23.902206,27400
2016-11-30,24.549559,25.186951,23.902206,24.500000,24.400169,142200
2016-12-01,24.599356,25.346300,24.599356,25.000000,24.898132,28800
2016-12-02,24.848337,25.077400,23.952003,24.150000,24.051596,15500
2016-12-05,24.400169,24.649151,24.151188,24.350000,24.250782,28000
2016-12-06,24.200983,24.848337,24.051596,24.650000,24.549559,23800
2016-12-07,24.599356,24.599356,23.603430,24.049999,23.952003,52400
2016-12-08,24.151188,25.794464,23.872330,25.650000,25.545483,46800
2016-12-09,25.744669,26.292427,25.107275,25.750000,25.645077,28400
2016-12-12,26.790390,26.989576,25.445890,25.799999,25.694872,29000
2016-12-13,26.093243,27.587132,25.455849,27.549999,27.437740,52700
2016-12-14,27.288353,27.437740,25.993650,26.250000,26.143038,56600
2016-12-15,26.093243,27.138964,24.748743,24.900000,24.798538,73400
2016-12-16,24.798538,25.147114,23.902206,24.000000,23.902206,134900
2016-12-19,23.653227,24.250782,23.354450,23.450001,23.354450,70000
2016-12-20,23.603430,23.852411,23.155262,23.350000,23.254856,39800
2016-12-21,23.205059,24.001801,23.105467,23.850000,23.752817,29100
2016-12-22,23.703022,24.001801,23.454039,23.700001,23.603430,30800
2016-12-23,23.703022,23.852411,23.503838,23.799999,23.703022,10400
2016-12-27,23.653227,24.400169,23.653227,24.400000,24.300577,20300
2016-12-28,24.300577,24.300577,23.503838,23.850000,23.752817,15200
2016-12-29,23.802614,24.649151,23.603430,24.600000,24.499762,21500
2016-12-30,24.499762,24.499762,23.205059,23.549999,23.454039,47200
2017-01-03,23.852411,23.912167,23.105467,23.700001,23.603430,46000
2017-01-04,23.703022,23.703022,23.205059,23.650000,23.553633,29500
2017-01-05,23.553633,23.952003,23.553633,23.700001,23.603430,25700
2017-01-06,23.703022,23.952003,22.806688,23.049999,22.956078,48300
2017-01-09,22.806688,22.836567,22.109541,22.250000,22.159338,27500
2017-01-10,22.209133,22.507912,21.760967,22.600000,22.507912,19700
2017-01-11,22.458115,22.707096,22.009951,22.650000,22.557707,13800
2017-01-12,22.607506,22.985954,22.159338,22.250000,22.159338,24800
2017-01-13,22.059746,22.458115,21.860561,22.260000,22.169296,12700
2017-01-17,22.109541,22.308727,21.661375,21.750000,21.661375,23900
2017-01-18,21.611580,21.910357,21.561783,21.850000,21.760967,26700
2017-01-19,21.412395,21.711172,21.063820,21.600000,21.511986,18800
2017-01-20,21.611580,22.059746,21.511986,21.950001,21.860561,25400
2017-01-23,21.711172,21.711172,21.063820,21.350000,21.263006,20200
2017-01-24,21.362598,22.458115,21.163412,22.450001,22.358524,26000
2017-01-25,22.557707,23.005875,22.408318,22.750000,22.657301,17000
2017-01-26,22.707096,22.856485,21.810762,21.900000,21.810762,15300
2017-01-27,21.860561,22.039825,21.462189,21.850000,21.760967,17900
2017-01-30,21.511986,21.561783,21.263006,21.450001,21.362598,41300
2017-01-31,21.362598,22.308727,21.342678,22.000000,21.910357,22100
2017-02-01,22.159338,22.159338,21.561783,21.750000,21.661375,23900
2017-02-02,21.760967,21.860561,21.163412,21.549999,21.462189,22200
2017-02-03,21.611580,22.009951,21.511986,22.049999,21.960152,16600
2017-02-06,21.910357,21.910357,21.213207,21.549999,21.462189,22800
2017-02-07,21.312801,21.462189,20.615654,20.799999,20.715246,39300
2017-02-08,20.416468,20.565857,19.868710,20.000000,19.918507,32600
2017-02-09,19.968302,20.416468,19.858749,20.000000,19.918507,28500
2017-02-10,20.067896,20.366674,20.067896,20.450001,20.366674,10200
2017-02-13,20.217283,20.565857,20.087812,20.650000,20.565857,15900
2017-02-14,20.516062,20.615654,20.316875,20.650000,20.565857,19500
2017-02-15,20.416468,20.665451,20.167486,20.500000,20.416468,52500
2017-02-16,20.356596,20.556171,20.286745,20.549999,20.506275,37000
2017-02-17,20.556171,20.556171,20.306704,20.549999,20.506275,27900
2017-02-21,20.655958,20.755745,20.506275,20.799999,20.755745,18100
2017-02-22,20.506275,20.606064,20.236853,20.650000,20.606064,35300
2017-02-23,20.655958,20.805639,20.206915,20.549999,20.506275,24600
2017-02-24,20.256807,20.406490,19.837702,20.000000,19.957447,17200
2017-02-27,20.057234,20.306704,19.508404,20.000000,19.957447,36300
2017-02-28,19.907555,20.007339,19.658087,19.700001,19.658087,24200
2017-03-01,20.007339,20.107128,19.608191,20.049999,20.007339,38100
2017-03-02,19.907555,19.967426,19.707979,19.900000,19.857660,29800
2017-03-03,19.857660,19.927509,19.508404,19.650000,19.608191,17800
